episode,global_step,episodes_completed,reward,loss,epsilon,steps,slices,current_max_slices,attempts,rejected_slices,covered,hard_total,crop_new_detection_gain,crop_new_detection_utility,crop_tp_gain,crop_fp_gain,crop_outcome_reward,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
1285,17513,1285,17.845787,0.179974,0.05,14,1,6,4,3,5,17,7,4.036144,7,0,20.618072,,,,,,,,
1286,17521,1286,44.196877,0.204363,0.05,7,2,6,4,2,7,16,27,12.826868,18,12,42.413434,,,,,,,,
1287,17535,1287,-9.73938,0.218971,0.05,4,1,6,4,3,3,17,2,1.115831,2,1,3.857916,,,,,,,,
1288,17538,1288,-6.149888,0.150493,0.05,10,0,6,2,2,0,9,2,0.680853,4,2,9.340426,,,,,,,,
1289,17540,1289,1.221291,0.221383,0.05,22,0,6,4,4,0,90,10,4.342904,9,3,22.271452,,,,,,,,
1290,17541,1290,5.995057,0.248661,0.05,10,2,6,4,2,4,10,4,2.067959,3,2,5.83398,,,,,,,,
1291,17577,1291,51.409461,0.197577,0.05,4,4,6,4,0,22,27,20,10.705341,10,13,15.852671,,,,,,,,
1292,17580,1292,-8.878103,0.2237,0.05,10,2,6,4,2,0,1,3,1.09263,0,3,-6.353685,,,,,,,,
1293,17610,1293,3.165376,0.23125,0.05,8,2,6,4,2,0,2,6,3.548023,5,2,12.574011,,,,,,,,
1294,17618,1294,47.037645,0.215317,0.05,5,4,6,4,0,17,19,26,12.803066,13,17,19.901533,,,,,,,,
1295,17638,1295,52.405013,0.210781,0.05,10,3,6,4,1,14,42,20,11.849457,15,9,36.224728,,,,,,,,
1296,17641,1296,101.904348,0.218333,0.05,4,3,6,4,1,22,35,25,14.917276,24,3,72.258638,,,,,,,,
1297,17662,1297,-26.302875,0.19525,0.05,23,0,6,4,4,0,0,1,0.805901,0,1,-4.69705,,,,,,,,
1298,17672,1298,55.323868,0.17179,0.05,10,4,6,4,0,9,26,22,11.842903,18,11,43.421452,,,,,,,,
1299,17680,1299,-4.511261,0.203138,0.05,22,1,6,4,3,0,7,4,2.104394,4,2,7.652197,,,,,,,,
1300,17693,1300,-22.883802,0.191746,0.05,23,0,6,4,4,0,3,3,1.259084,1,2,-1.770458,,,,,,,,
1301,17745,1301,-1.822014,0.17885,0.05,14,2,6,4,2,1,5,2,0.886356,2,0,2.543178,,,,,,,,
1302,17764,1302,-12.41693,0.183553,0.05,14,2,6,4,2,1,1,5,2.66904,1,3,-1.36548,,,,,,,,
1303,17765,1303,77.315336,0.187158,0.05,14,3,6,4,1,24,31,14,6.937957,18,2,51.468979,,,,,,,,
1304,17767,1304,7.479025,0.217838,0.05,19,2,6,4,2,4,5,12,6.379816,8,6,16.989908,,,,,,,,
1305,17772,1305,12.166791,0.172906,0.05,12,0,6,4,4,0,56,18,8.889977,13,6,34.444988,,,,,,,,
1306,17779,1306,-17.581717,0.200547,0.05,20,1,6,4,3,0,1,3,2.013779,0,5,-8.893111,,,,,,,,
1307,17782,1307,-6.591087,0.195169,0.05,9,2,6,4,2,1,6,5,2.640544,3,4,3.120272,,,,,,,,
1308,17791,1308,72.350409,0.178244,0.05,16,3,6,4,1,24,48,16,7.615605,17,7,43.107803,,,,,,,,
1309,17806,1309,-10.133935,0.205612,0.05,9,2,6,4,2,0,0,4,1.98761,0,4,-7.406195,,,,,,,,
1310,17829,1310,11.244065,0.235869,0.05,4,4,6,4,0,4,15,12,6.965952,5,8,6.482976,,,,,,,,
1311,17834,1311,2.235503,0.178773,0.05,14,2,6,4,2,3,3,12,6.941366,4,9,-0.429317,,,,,,,,
1312,17837,1312,-18.3854,0.17351,0.05,9,0,6,2,2,0,0,0,0.0,0,0,-1.2,,,,,,,,
1313,17842,1313,-0.088987,0.219996,0.05,14,2,6,4,2,1,7,10,4.256166,6,6,8.728083,,,,,,,,
1314,17863,1314,-0.483036,0.208182,0.05,6,2,6,4,2,0,11,2,1.329828,2,2,1.264914,,,,,,,,
1315,17904,1315,84.285925,0.18146,0.05,14,2,6,4,2,40,65,13,5.604386,17,5,45.102193,,,,,,,,
1316,17915,1316,-28.718202,0.20204,0.05,28,0,6,4,4,0,0,0,0.0,0,2,-7.8,,,,,,,,
1317,17925,1317,2.556627,0.181359,0.05,6,2,6,4,2,1,9,4,1.951113,3,3,3.075556,,,,,,,,
1318,17944,1318,-25.226044,0.208295,0.05,17,1,6,4,3,0,0,4,1.842681,0,4,-5.07866,,,,,,,,
1319,17954,1319,18.024908,0.186122,0.05,7,1,6,4,3,7,45,9,4.167761,6,3,13.183881,,,,,,,,
1320,17955,1320,35.132446,0.149516,0.05,11,3,6,4,1,11,18,11,5.387426,8,4,19.493713,,,,,,,,
1321,17956,1321,-21.476266,0.189168,0.05,12,0,6,4,4,0,9,32,16.549875,12,29,0.774938,,,,,,,,
1322,17977,1322,-18.75431,0.18661,0.05,21,1,6,4,3,0,4,6,2.906856,1,5,-4.246572,,,,,,,,
1323,17999,1323,5.348038,0.203075,0.05,13,2,6,4,2,1,4,3,1.431933,3,1,5.815966,,,,,,,,
1324,18000,1324,92.868089,0.179465,0.05,6,2,6,4,2,13,50,37,19.655197,32,10,90.827599,,,,,,,,
1325,18007,1325,-22.343269,0.2132,0.05,9,2,6,4,2,3,17,6,2.727116,0,8,-11.836442,,,,,,,,
1326,18030,1326,6.325803,0.221428,0.05,14,1,6,4,3,3,23,8,4.229381,6,4,11.71469,,,,,,,,
1327,18064,1327,69.968749,0.245703,0.05,4,4,6,4,0,15,22,26,13.352671,18,10,44.176335,,,,,,,,
1328,18077,1328,-6.004773,0.196329,0.05,15,2,6,4,2,0,6,2,0.792314,1,1,-0.503843,,,,,,,,
1329,18117,1329,40.374164,0.219718,0.05,12,3,6,4,1,8,37,23,12.08245,15,10,36.041225,,,,,,,,
1330,18152,1330,-28.743874,0.185469,0.05,13,0,6,4,4,0,10,2,0.924515,1,1,1.962257,,,,,,,,
1331,18170,1331,-23.370699,0.198643,0.05,21,2,6,4,2,0,0,9,3.620444,0,11,-15.889778,,,,,,,,
1332,18173,1332,8.034979,0.180729,0.05,6,4,6,4,0,3,10,6,2.724896,3,5,2.862448,,,,,,,,
1333,18193,1333,-11.87958,0.176034,0.05,28,0,6,4,4,0,14,5,2.376983,3,2,3.588491,,,,,,,,
1334,18198,1334,-11.623052,0.178214,0.05,26,0,6,4,4,0,5,4,1.93871,4,1,10.269355,,,,,,,,
1335,18204,1335,-20.669924,0.191435,0.05,27,0,6,4,4,0,0,0,0.0,0,0,-4.8,,,,,,,,
1336,18206,1336,-2.670016,0.178902,0.05,11,2,6,4,2,0,0,4,2.626451,3,3,3.413226,,,,,,,,
1337,18219,1337,-5.358431,0.178108,0.05,19,1,6,4,3,4,6,2,0.722469,1,1,-1.738766,,,,,,,,
1338,18227,1338,26.391481,0.202246,0.05,17,1,6,4,3,0,17,19,13.10812,15,6,41.35406,,,,,,,,
1339,18255,1339,88.206861,0.180891,0.05,16,3,6,4,1,14,49,26,13.210619,27,6,78.605309,,,,,,,,
1340,18260,1340,-21.176802,0.195503,0.05,19,0,6,4,4,0,5,2,1.272818,0,3,-5.063591,,,,,,,,
1341,18286,1341,14.317252,0.253417,0.05,5,2,6,4,2,11,36,29,16.34499,15,31,4.272495,,,,,,,,
1342,18316,1342,-9.974565,0.186993,0.05,7,4,6,4,0,0,0,10,5.095509,1,12,-9.452246,,,,,,,,
1343,18344,1343,-18.97011,0.212361,0.05,12,0,6,4,4,0,0,1,0.550701,0,1,-4.82465,,,,,,,,
1344,18354,1344,-21.535216,0.19366,0.05,25,1,6,4,3,0,0,2,0.961399,0,4,-9.1193,,,,,,,,
1345,18377,1345,-5.322201,0.211373,0.05,25,0,6,4,4,0,25,4,2.115744,5,2,9.457872,,,,,,,,
1346,18418,1346,74.437127,0.180963,0.05,4,4,6,4,0,15,17,30,16.069029,21,12,53.034514,,,,,,,,
1347,18423,1347,-27.693925,0.210946,0.05,26,0,6,4,4,0,0,2,0.981085,0,2,-6.109457,,,,,,,,
1348,18426,1348,-17.816415,0.192321,0.05,16,0,6,3,3,0,2,0,0.0,0,0,-1.2,,,,,,,,
1349,18432,1349,-22.943005,0.169486,0.05,23,0,6,4,4,0,2,1,0.662945,1,0,-0.268527,,,,,,,,
1350,18443,1350,-15.13091,0.194899,0.05,14,1,6,4,3,0,0,2,0.847715,1,4,-4.976143,,,,,,,,
1351,18463,1351,-23.45046,0.201269,0.05,13,1,6,4,3,0,0,2,0.764875,0,7,-11.317562,,,,,,,,
1352,18467,1352,-3.968679,0.17366,0.05,15,2,6,4,2,1,3,9,4.343008,3,6,0.971504,,,,,,,,
1353,18473,1353,-12.415083,0.260542,0.05,6,1,6,4,3,1,6,5,2.137899,3,7,-2.831051,,,,,,,,
1354,18513,1354,0.335811,0.171976,0.05,20,2,6,4,2,0,0,14,7.67107,8,8,15.835535,,,,,,,,
1355,18516,1355,2.928534,0.197969,0.05,16,3,6,4,1,7,8,13,6.324808,4,13,-4.337596,,,,,,,,
1356,18517,1356,-25.669854,0.195668,0.05,25,1,6,4,3,0,0,4,1.988048,0,7,-11.905976,,,,,,,,
1357,18526,1357,-13.518999,0.214273,0.05,15,1,6,4,3,0,17,5,2.541298,4,1,10.570649,,,,,,,,
1358,18537,1358,72.78817,0.21053,0.05,4,3,6,4,1,16,27,17,10.986294,17,2,51.993147,,,,,,,,
1359,18554,1359,-13.04435,0.210156,0.05,8,4,6,4,0,0,0,7,3.660526,0,9,-11.669737,,,,,,,,
1360,18592,1360,47.586377,0.227029,0.05,10,3,6,4,1,15,20,14,6.972669,12,6,29.286334,,,,,,,,
1361,18597,1361,-13.785244,0.166725,0.05,5,2,6,4,2,0,3,4,2.145303,0,7,-11.827349,,,,,,,,
1362,18601,1362,-8.446715,0.216231,0.05,4,2,6,4,2,0,0,2,0.817328,0,2,-4.991336,,,,,,,,
1363,18605,1363,-27.800808,0.187696,0.05,27,1,6,4,3,0,2,1,0.379999,0,1,-3.710001,,,,,,,,
1364,18607,1364,13.926993,0.190789,0.05,9,4,6,4,0,2,11,10,5.375682,6,5,13.187841,,,,,,,,
1365,18614,1365,-21.597149,0.188244,0.05,26,0,6,4,4,0,30,8,3.838191,3,8,-2.280905,,,,,,,,
1366,18634,1366,137.184839,0.167584,0.05,5,3,6,4,1,36,36,58,29.494037,41,30,92.747019,,,,,,,,
1367,18642,1367,-10.20305,0.222879,0.05,14,1,6,4,3,1,5,3,1.395949,2,4,-3.202025,,,,,,,,
1368,18652,1368,-12.997238,0.172067,0.05,21,1,6,4,3,0,0,2,0.782553,0,2,-5.008724,,,,,,,,
1369,18657,1369,31.883831,0.1917,0.05,9,3,6,4,1,13,13,17,7.317932,8,10,9.958966,,,,,,,,
1370,18663,1370,-21.339024,0.188959,0.05,15,2,6,4,2,0,5,17,8.204766,2,15,-14.797617,,,,,,,,
1371,18692,1371,88.886167,0.194255,0.05,11,4,6,4,0,20,58,30,14.997771,23,10,61.498886,,,,,,,,
1372,18712,1372,-19.909975,0.220233,0.05,23,0,6,4,4,0,0,3,1.402987,0,3,-4.998507,,,,,,,,
1373,18734,1373,65.767659,0.214439,0.05,13,0,6,4,4,0,108,76,40.557445,44,45,84.778722,,,,,,,,
1374,18737,1374,61.881888,0.203841,0.05,5,3,6,4,1,15,27,13,8.093195,14,1,43.046598,,,,,,,,
1375,18761,1375,61.475256,0.190996,0.05,10,3,6,4,1,15,19,15,8.43205,14,2,42.016025,,,,,,,,
1376,18776,1376,6.705695,0.215305,0.05,4,3,6,4,1,3,7,6,3.09609,3,4,3.348045,,,,,,,,
1377,18802,1377,101.545774,0.208417,0.05,10,4,6,4,0,26,62,55,27.703616,30,26,64.851808,,,,,,,,
1378,18812,1378,-2.615089,0.17636,0.05,10,1,6,3,2,3,33,5,3.111838,3,2,6.355919,,,,,,,,
1379,18865,1379,3.384202,0.213269,0.05,8,4,6,4,0,3,5,11,4.376886,3,8,-0.811557,,,,,,,,
1380,18867,1380,-24.175816,0.182079,0.05,25,0,6,4,4,0,1,2,0.855486,0,2,-6.172257,,,,,,,,
1381,18875,1381,-25.929229,0.186511,0.05,27,0,6,4,4,0,6,6,3.110458,2,4,-0.844771,,,,,,,,
1382,18877,1382,33.526682,0.209205,0.05,17,2,6,4,2,10,40,23,11.984349,14,12,27.592175,,,,,,,,
1383,18882,1383,49.097342,0.221286,0.05,5,3,6,4,1,14,27,14,8.776836,12,7,28.688418,,,,,,,,
1384,18888,1384,51.580715,0.225329,0.05,7,2,6,4,2,32,49,5,1.924768,4,1,9.062384,,,,,,,,
1385,18937,1385,-11.998824,0.1573,0.05,11,0,6,4,4,0,0,0,0.0,0,0,-3.6,,,,,,,,
1386,18949,1386,49.481329,0.199206,0.05,22,2,6,4,2,12,33,27,13.977312,18,11,44.488656,,,,,,,,
1387,18959,1387,-8.433337,0.194895,0.05,22,1,6,4,3,3,12,5,1.821441,3,2,3.31072,,,,,,,,
1388,18982,1388,22.550908,0.223182,0.05,23,0,6,4,4,0,19,16,9.169285,14,2,42.384643,,,,,,,,
1389,18992,1389,2.193208,0.206973,0.05,25,2,6,4,2,4,26,8,4.201202,4,7,2.400601,,,,,,,,
1390,19002,1390,-27.083328,0.18842,0.05,23,0,6,4,4,0,0,1,0.665445,0,3,-7.767277,,,,,,,,
1391,19004,1391,-12.907554,0.192393,0.05,12,3,6,4,1,0,0,3,1.710533,0,4,-6.344733,,,,,,,,
1392,19012,1392,-5.028927,0.194307,0.05,20,1,6,4,3,4,7,10,5.662683,5,5,9.131342,,,,,,,,
1393,19027,1393,-27.777253,0.177165,0.05,10,2,6,4,2,0,0,12,5.998527,0,13,-17.700736,,,,,,,,
1394,19046,1394,49.896006,0.194679,0.05,4,4,6,4,0,9,57,28,14.358513,17,13,38.679257,,,,,,,,
1395,19054,1395,1.433406,0.18924,0.05,20,1,6,4,3,7,34,2,1.125547,1,1,-1.537227,,,,,,,,
1396,19058,1396,201.246472,0.175153,0.05,11,2,6,4,2,30,129,57,34.558685,56,11,168.779342,,,,,,,,
1397,19097,1397,47.944422,0.175764,0.05,10,3,6,4,1,15,20,14,6.972669,12,6,29.286334,,,,,,,,
1398,19107,1398,101.155027,0.181163,0.05,5,3,6,4,1,22,35,25,14.81804,24,4,72.20902,,,,,,,,
1399,19111,1399,-29.926404,0.182917,0.05,28,0,6,4,4,0,6,0,0.0,0,0,-4.8,,,,,,,,
1400,19119,1400,-11.600771,0.190077,0.05,10,1,6,3,2,1,28,4,2.466884,1,3,-0.266558,,,,,,,,
1401,19121,1401,12.38424,0.171678,0.05,16,2,6,4,2,4,24,12,5.849029,7,6,13.724515,,,,,,,,
1402,19128,1402,0.853279,0.18611,0.05,15,0,6,4,4,0,7,14,7.728324,9,6,19.464162,,,,,,,,
1403,19131,1403,-23.1526,0.198399,0.05,16,0,6,4,4,0,3,0,0.0,0,0,-3.6,,,,,,,,
1404,19174,1404,-6.321314,0.197649,0.05,8,2,6,4,2,0,2,4,1.889685,1,3,-2.955157,,,,,,,,
1405,19196,1405,122.4841,0.20987,0.05,12,4,6,4,0,48,132,47,22.424435,26,22,56.212218,,,,,,,,
1406,19197,1406,23.009342,0.176302,0.05,20,2,6,4,2,20,66,50,21.035971,20,44,4.517985,,,,,,,,
1407,19237,1407,4.393953,0.199353,0.05,18,2,6,4,2,3,41,2,0.825714,2,2,1.012857,,,,,,,,
1408,19242,1408,27.751533,0.197464,0.05,15,3,6,4,1,21,29,7,3.395536,3,6,0.497768,,,,,,,,
1409,19247,1409,32.908927,0.199824,0.05,8,2,6,4,2,5,18,12,7.172206,10,3,26.686103,,,,,,,,
1410,19249,1410,53.794283,0.192975,0.05,8,3,6,4,1,26,29,8,4.090782,8,4,18.845391,,,,,,,,
1411,19271,1411,47.4854,0.223045,0.05,10,2,6,4,2,10,42,20,9.07781,14,6,35.138905,,,,,,,,
1412,19312,1412,-17.144774,0.207255,0.05,20,0,6,4,4,0,0,0,0.0,0,0,-4.8,,,,,,,,
1413,19332,1413,-19.253812,0.217395,0.05,20,0,6,4,4,0,0,0,0.0,0,0,-4.8,,,,,,,,
1414,19337,1414,24.187376,0.177818,0.05,15,1,6,4,3,14,30,15,7.729606,10,6,22.464803,,,,,,,,
1415,19371,1415,50.099244,0.170427,0.05,15,3,6,4,1,13,19,19,10.104742,15,6,41.052371,,,,,,,,
1416,19373,1416,47.719133,0.20538,0.05,11,2,6,4,2,12,38,25,12.109269,19,13,42.354634,,,,,,,,
1417,19376,1417,15.989328,0.2512,0.05,4,2,6,4,2,5,18,8,3.752724,5,3,9.976362,,,,,,,,
1418,19393,1418,10.264308,0.176557,0.05,9,2,6,4,2,7,7,3,1.201954,2,2,1.200977,,,,,,,,
1419,19406,1419,-41.724613,0.191785,0.05,22,0,6,4,4,0,0,2,0.776091,0,4,-8.011955,,,,,,,,
1420,19411,1420,-31.065603,0.181377,0.05,19,1,6,4,3,0,0,1,0.506034,0,1,-3.646983,,,,,,,,
1421,19430,1421,-9.077811,0.197707,0.05,16,1,6,4,3,3,11,6,3.107781,1,5,-4.14611,,,,,,,,
1422,19464,1422,-15.568753,0.205933,0.05,21,1,6,4,3,0,0,4,1.579166,1,5,-4.910417,,,,,,,,
1423,19476,1423,217.465778,0.241861,0.05,9,2,6,4,2,72,125,55,30.028327,45,11,132.314163,,,,,,,,
1424,19477,1424,80.337385,0.200498,0.05,15,1,6,4,3,11,80,36,18.213137,28,10,78.106569,,,,,,,,
1425,19494,1425,50.447345,0.214072,0.05,4,3,6,4,1,9,18,15,9.587373,13,3,38.093686,,,,,,,,
1426,19500,1426,6.482409,0.227751,0.05,19,2,6,4,2,2,10,6,3.138011,6,1,18.069005,,,,,,,,
1427,19506,1427,-36.502547,0.211816,0.05,28,0,6,4,4,0,0,7,4.534357,0,9,-12.432822,,,,,,,,
1428,19534,1428,8.601506,0.192948,0.05,8,2,6,4,2,2,2,3,1.181536,5,4,7.190768,,,,,,,,
1429,19545,1429,-24.874187,0.210756,0.05,13,1,6,4,3,1,5,20,10.295564,5,16,-3.852218,,,,,,,,
1430,19546,1430,20.105709,0.181192,0.05,19,2,6,4,2,14,49,35,17.051911,15,27,13.025956,,,,,,,,
1431,19559,1431,-16.624871,0.189566,0.05,18,0,6,4,4,0,9,8,4.66981,3,5,2.634905,,,,,,,,
1432,19569,1432,6.08367,0.20956,0.05,11,2,6,4,2,4,36,4,2.647833,4,5,4.623916,,,,,,,,
1433,19573,1433,33.479879,0.186739,0.05,6,3,6,4,1,9,13,12,6.678878,10,6,23.139439,,,,,,,,
1434,19583,1434,-28.45476,0.204979,0.05,21,0,6,4,4,0,0,1,0.708744,0,5,-10.745628,,,,,,,,
1435,19588,1435,75.079903,0.197378,0.05,7,1,6,4,3,2,63,42,22.757129,33,17,84.878564,,,,,,,,
1436,19597,1436,-18.864448,0.210164,0.05,14,1,6,3,2,0,4,2,0.899346,0,2,-3.750327,,,,,,,,
1437,19600,1437,9.68024,0.19349,0.05,14,2,6,4,2,0,2,4,1.902074,6,1,16.251037,,,,,,,,
1438,19606,1438,96.481767,0.152045,0.05,7,3,6,4,1,30,38,33,16.570396,25,16,58.085198,,,,,,,,
1439,19624,1439,62.252864,0.189699,0.05,10,2,6,4,2,12,50,16,10.6046,17,1,53.3023,,,,,,,,
1440,19689,1440,36.233682,0.246805,0.05,9,2,6,4,2,2,10,13,7.423218,14,3,40.011609,,,,,,,,
1441,19694,1441,7.419561,0.196412,0.05,10,2,6,4,2,13,22,2,0.628263,1,2,-2.085869,,,,,,,,
1442,19704,1442,-4.896451,0.175313,0.05,5,2,6,4,2,1,1,6,3.844302,2,7,-4.977849,,,,,,,,
1443,19729,1443,55.346268,0.178849,0.05,10,2,6,4,2,9,36,37,19.526736,23,17,52.063368,,,,,,,,
1444,19731,1444,33.300711,0.183283,0.05,20,1,6,4,3,15,50,10,4.255515,9,1,25.227757,,,,,,,,
1445,19741,1445,-10.685091,0.159126,0.05,9,3,6,4,1,0,5,7,4.02944,1,6,-3.98528,,,,,,,,
1446,19771,1446,-11.754756,0.207022,0.05,25,1,6,4,3,2,9,4,1.907658,2,6,-4.446171,,,,,,,,
1447,19776,1447,-7.585092,0.180597,0.05,11,2,6,4,2,3,5,21,11.109074,7,20,-4.645463,,,,,,,,
1448,19795,1448,55.431256,0.227848,0.05,4,4,6,4,0,13,19,15,8.142602,16,11,35.571301,,,,,,,,
1449,19799,1449,11.553218,0.186589,0.05,15,2,6,4,2,7,14,8,4.408211,4,5,4.304106,,,,,,,,
1450,19812,1450,-14.850226,0.194209,0.05,14,2,6,4,2,0,0,3,1.674481,1,2,-0.36276,,,,,,,,
1451,19825,1451,84.52856,0.199935,0.05,6,4,6,4,0,31,55,16,7.070483,13,3,38.035242,,,,,,,,
1452,19845,1452,55.220467,0.204429,0.05,17,0,6,4,4,0,108,54,27.807594,37,30,78.703797,,,,,,,,
1453,19863,1453,24.744186,0.144166,0.05,4,4,6,4,0,4,7,14,7.518619,14,18,18.75931,,,,,,,,
1454,19866,1454,-14.551547,0.177785,0.05,20,1,6,4,3,0,2,1,0.300933,0,2,-6.449533,,,,,,,,
1455,19868,1455,-24.989079,0.194228,0.05,23,1,6,4,3,0,2,1,0.605254,0,1,-4.797373,,,,,,,,
1456,19874,1456,-26.82396,0.203337,0.05,23,1,6,4,3,0,0,3,1.681776,0,4,-6.359112,,,,,,,,
1457,19908,1457,-14.227321,0.251703,0.05,6,3,6,4,1,0,1,8,3.808963,0,9,-12.795519,,,,,,,,
1458,19920,1458,-7.240197,0.214494,0.05,9,2,6,4,2,1,13,3,1.108347,1,3,-3.345826,,,,,,,,
1459,19950,1459,-11.769562,0.196313,0.05,16,1,6,4,3,0,4,8,4.591093,4,4,5.895546,,,,,,,,
1460,19951,1460,-23.392302,0.193882,0.05,23,1,6,4,3,0,2,3,1.758357,1,5,-4.820821,,,,,,,,
1461,19973,1461,36.63982,0.198576,0.05,8,3,6,4,1,18,34,14,6.275526,8,7,16.637763,,,,,,,,
1462,19980,1462,-2.703525,0.155707,0.05,7,3,6,4,1,1,10,4,1.737164,1,4,-3.331418,,,,,,,,
1463,19994,1463,11.683589,0.233883,0.05,8,4,6,4,0,8,18,20,10.402287,11,25,0.701143,,,,,,,,
1464,20001,1464,95.235586,0.167492,0.05,11,3,6,4,1,21,27,36,18.172728,30,19,70.586364,,,,,,,,
1465,20004,1465,1.085211,0.178874,0.05,6,4,6,4,0,2,3,17,7.700291,6,15,-0.649855,,,,,,,,
1466,20027,1466,-9.985048,0.206244,0.05,16,0,6,4,4,0,3,5,2.534333,3,2,4.867166,,,,,,,,
1467,20054,1467,-32.126732,0.18918,0.05,28,0,6,4,4,0,1,2,0.600272,0,2,-5.099864,,,,,,,,
1468,20056,1468,-30.054207,0.200692,0.05,22,0,6,4,4,0,5,0,0.0,0,0,-4.8,,,,,,,,
1469,20074,1469,-2.40389,0.220407,0.05,5,2,6,4,2,0,0,2,1.155014,1,1,-0.322493,,,,,,,,
1470,20089,1470,-12.283309,0.173534,0.05,25,1,6,4,3,1,40,10,5.619964,4,6,3.409982,,,,,,,,
1471,20101,1471,47.621622,0.173433,0.05,8,4,6,4,0,6,19,28,15.532947,19,16,40.766473,,,,,,,,
1472,20109,1472,-6.578053,0.180433,0.05,23,1,6,4,3,7,11,9,4.042354,3,6,-1.578823,,,,,,,,
1473,20132,1473,36.348197,0.172588,0.05,8,4,6,4,0,16,25,9,3.990151,7,6,13.995076,,,,,,,,
1474,20152,1474,27.044322,0.193345,0.05,6,3,6,4,1,14,15,8,3.61581,5,6,6.607905,,,,,,,,
1475,20176,1475,-14.108673,0.19606,0.05,16,1,6,4,3,1,24,4,2.228438,1,7,-8.785781,,,,,,,,
1476,20195,1476,-22.284078,0.18323,0.05,25,2,6,4,2,0,3,4,1.64644,0,7,-12.07678,,,,,,,,
1477,20210,1477,-11.527387,0.187872,0.05,21,2,6,4,2,1,1,3,1.741484,1,5,-6.029258,,,,,,,,
1478,20218,1478,67.6053,0.145433,0.05,9,4,6,4,0,10,17,18,9.348174,19,5,54.174087,,,,,,,,
1479,20222,1479,-11.549386,0.185372,0.05,17,2,6,4,2,0,6,8,4.410534,3,6,2.205267,,,,,,,,
1480,20229,1480,63.880058,0.168925,0.05,8,4,6,4,0,22,26,16,7.762617,12,5,32.381308,,,,,,,,
1481,20231,1481,20.161841,0.201434,0.05,23,1,6,4,3,7,53,19,10.110273,12,11,24.555137,,,,,,,,
1482,20255,1482,-17.637207,0.188913,0.05,19,0,6,4,4,0,6,0,0.0,0,0,-4.8,,,,,,,,
1483,20267,1483,-9.715067,0.205717,0.05,15,0,6,4,4,0,25,6,2.624052,6,0,16.912026,,,,,,,,
1484,20269,1484,-2.397259,0.216125,0.05,10,1,6,4,3,0,0,4,1.986491,3,2,4.593246,,,,,,,,
1485,20307,1485,87.115536,0.195981,0.05,7,3,6,4,1,28,29,29,12.338879,24,18,49.969439,,,,,,,,
1486,20309,1486,44.083251,0.183566,0.05,5,4,6,4,0,14,28,19,8.791273,12,12,22.395636,,,,,,,,
1487,20312,1487,-18.942779,0.215036,0.05,10,0,6,3,3,0,2,0,0.0,0,0,-1.2,,,,,,,,
1488,20351,1488,-0.405726,0.19157,0.05,6,4,6,4,0,1,2,7,3.886185,1,6,-1.056908,,,,,,,,
1489,20363,1489,94.956094,0.237984,0.05,6,4,6,4,0,10,10,27,12.725502,27,7,76.862751,,,,,,,,
1490,20378,1490,73.361442,0.192949,0.05,10,4,6,4,0,24,99,46,21.047164,22,24,40.523582,,,,,,,,
1491,20385,1491,-27.604849,0.166511,0.05,24,0,6,4,4,0,13,2,1.009779,2,0,2.90489,,,,,,,,
1492,20389,1492,1.826427,0.241623,0.05,5,3,6,4,1,3,20,9,4.281305,3,7,-0.559347,,,,,,,,
1493,20396,1493,-11.364248,0.185807,0.05,26,2,6,4,2,0,4,5,2.890135,2,6,-1.554933,,,,,,,,
1494,20432,1494,-20.670594,0.198608,0.05,16,0,6,4,4,0,6,0,0.0,0,1,-3.9,,,,,,,,
1495,20438,1495,-28.564681,0.206494,0.05,24,0,6,4,4,0,0,0,0.0,0,0,-4.8,,,,,,,,
1496,20447,1496,84.523384,0.185419,0.05,6,3,6,4,1,29,51,37,19.793102,22,20,45.896551,,,,,,,,
1497,20450,1497,-11.223398,0.190464,0.05,15,2,6,4,2,0,5,2,0.676989,0,4,-8.061506,,,,,,,,
1498,20453,1498,43.785614,0.175158,0.05,4,4,6,4,0,16,28,16,8.629439,9,8,19.31472,,,,,,,,
1499,20455,1499,-12.45021,0.187327,0.05,14,1,6,4,3,2,4,3,1.7019,3,0,9.85095,,,,,,,,
1500,20457,1500,-18.268005,0.174349,0.05,23,0,6,4,4,0,0,0,0.0,0,0,-4.8,0.442963,1.8125,0.427859,0.421214,0.615796,224.196,2.79,-0.920302
1501,20459,1501,-8.802036,0.197394,0.05,6,2,6,4,2,1,2,3,1.493002,0,6,-7.653499,,,,,,,,
1502,20519,1502,44.128309,0.233954,0.05,4,4,6,4,0,13,13,21,9.603698,17,21,24.301849,,,,,,,,
1503,20532,1503,-38.145244,0.199434,0.05,25,0,6,4,4,0,5,8,3.485093,1,13,-15.957453,,,,,,,,
1504,20554,1504,25.292687,0.147698,0.05,11,3,6,4,1,1,9,18,9.570071,16,16,28.785035,,,,,,,,
1505,20557,1505,-13.563903,0.199199,0.05,18,2,6,4,2,0,0,4,2.231398,1,5,-5.784301,,,,,,,,
1506,20561,1506,-8.45574,0.171202,0.05,11,1,6,3,2,1,28,2,1.42212,2,4,-0.48894,,,,,,,,
1507,20596,1507,-16.525045,0.210369,0.05,4,1,6,3,2,0,1,1,0.376492,0,2,-4.011754,,,,,,,,
